NTD ID,Agency,City,State,Organization Type,Reporter Type,UACE Code,UZA Name,Primary UZA Population,Agency VOMS,Diesel (gal),Gasoline (gal),Liquefied Petroleum Gas (gal),Compressed Natural Gas (gal),Bio Diesel (gal),Hydrogen (kg),Other Fuel (gal/gal equivalent),Electric Propulsion (kWh),Electric Battery (kWh),Diesel (miles),Gasoline (miles),Liquefied Petroleum Gas (miles),Compressed Natural Gas (miles),Hydrogen (miles),Other Fuel (miles),Electric Propulsion (miles),Electric Battery (miles),diesel_gal_questionable,diesel_mpg_questionable,questionable_data
10003,Massachusetts Bay Transportation Authority,Boston,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009","2,018","19,729,538","1,098,290",0,"1,425,801",0,0,0,"209,830,786","192,166","21,976,296","9,525,788",0,"3,732,369",0,"916,863","22,883,403","50,769",0,0,
30061,Mid Mon Valley Transit Authority,Charleroi,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",22,"38,481",0,0,"186,290",0,0,0,0,0,"192,226",0,0,"706,888",0,0,0,0,0,0,
50166,"Board of  Clermont County Commissioners, dba: Clermont Transportation Connection",Batavia,OH,"City, County or Local Government Unit or Department of Transportation",Full Reporter,16885,"Cincinnati, OH--KY","1,686,744",36,"5,876","93,298",0,0,0,0,0,0,0,"37,892","953,085",0,0,0,0,0,0,0,0,
90010,"City of Torrance, dba: Torrance Transit System",Torrance,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",74,0,"20,706",0,"540,783",0,0,0,0,0,0,"40,405",0,"1,603,575",0,0,0,0,0,0,
40041,"Hillsborough Area Regional Transit Authority, dba: Chief Executive Officer",Tampa,FL,Independent Public Agency or Authority of Transit Service,Full Reporter,86599,"Tampa--St. Petersburg, FL","2,783,045",174,"716,729","315,380",0,"1,257,863",0,0,0,"870,282",0,"2,333,885","2,033,886",0,"4,605,444",0,0,"124,307",0,0,0,
40006,"Cape Fear Public Transportation Authority, dba: Wave Transit",Wilmington,NC,Independent Public Agency or Authority of Transit Service,Full Reporter,95833,"Wilmington, NC","255,329",43,"24,233","58,369",0,"239,154",0,0,0,0,0,"160,801","400,807",0,"903,099",0,0,0,0,0,0,
50141,"Detroit Transportation Corporation, dba: Detroit People Mover",Detroit,MI,Independent Public Agency or Authority of Transit Service,Full Reporter,23824,"Detroit, MI","3,776,890",4,0,0,0,0,0,0,0,"1,690,960",0,0,0,0,0,0,0,"10,022",0,0,0,
40038,"Escambia County Board of County Commissioners, FL, dba: Escambia County Area Transit Authority",Pensacola,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,68482,"Pensacola, FL--AL","390,172",86,"246,423","100,210",0,0,0,0,0,0,0,"1,108,732","926,470",0,0,0,0,0,0,0,0,
30019,Southeastern Pennsylvania Transportation Authority,Philadelphia,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125","1,962","10,583,882","782,842",0,0,0,0,0,"326,147,560",0,"44,060,065","7,581,364",0,0,0,0,"30,545,760",0,0,0,
50006,"City of Racine, Wisconsin, dba: RYDE",Racine,WI,"City, County or Local Government Unit or Department of Transportation",Full Reporter,73153,"Racine, WI","134,877",37,"264,669","18,031",0,0,0,0,0,0,"41,999","932,071","114,787",0,0,0,0,0,"53,997",0,0,
90090,Yolo County Transportation District,,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,77068,"Sacramento, CA","1,946,618",42,"81,727","6,485",0,"632,105",0,0,0,0,"173,062","536,796","85,200",0,"1,528,444",0,0,0,"83,832",0,0,
90182,Altamont Corridor Express,Stockton,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,85087,"Stockton, CA","414,847",27,"480,481",0,0,0,0,0,0,0,0,"222,535",0,0,0,0,0,0,0,0,0,
90219,"Northern Arizona Intergovernmental Public Transportation Authority, dba: Mountain Line",Flagstaff,AZ,Independent Public Agency or Authority of Transit Service,Full Reporter,29818,"Flagstaff, AZ","79,842",29,"190,628","15,344",0,0,0,0,0,0,0,"954,885","154,524",0,0,0,0,0,0,0,0,
50096,"City of Waukesha , dba: Waukesha Metro Transit",Waukesha,WI,"City, County or Local Government Unit or Department of Transportation",Full Reporter,57466,"Milwaukee, WI","1,306,795",32,"210,444","9,464",0,0,0,0,0,0,0,"663,518","49,636",0,0,0,0,0,0,0,0,
90086,"City of Riverside, dba: Riverside Connect",Riverside,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,75340,"Riverside--San Bernardino, CA","2,276,703",15,0,454,0,"56,018",0,0,0,0,0,0,"4,004",0,"372,257",0,0,0,0,0,0,
58,"City of Portland, dba: Portland Streetcar",Portland,OR,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71317,"Portland, OR--WA","2,104,238",14,0,0,0,0,0,0,0,"2,832,533",0,0,0,0,0,0,0,"414,161",0,0,0,
80011,"City of Fort Collins, dba: Transfort",Fort Collins,CO,"City, County or Local Government Unit or Department of Transportation",Full Reporter,30628,"Fort Collins, CO","326,332",48,0,0,"20,190","341,867",0,0,0,0,"36,321",0,0,"107,982","1,707,980",0,"107,982",0,"18,337",0,0,
40053,"Greenville Transit Authority, dba: Greenlink",Greenville,SC,Independent Public Agency or Authority of Transit Service,Full Reporter,35461,"Greenville, SC","387,271",23,"185,825","25,328",0,0,0,0,0,0,"176,009","886,531","162,503",0,0,0,0,0,"92,218",0,0,
40104,"Indian River County, dba: GoLine",Vero Beach,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,90406,"Vero Beach--Sebastian, FL","174,292",27,"112,810","90,597",0,0,0,0,0,0,0,"960,682","589,787",0,0,0,0,0,0,0,0,
60276,"Plaquemines Port Harbor Terminal District, dba: Plaquemines Port, Harbor and Terminal District",Belle Chasse,LA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,62677,"New Orleans, LA","963,212",2,"254,000",0,0,0,0,0,0,0,0,"14,730",0,0,0,0,0,0,0,0,0,
90157,Access Services,El Monte,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",719,0,"1,561,466",0,"53,117",0,0,0,0,0,0,"23,976,635",0,"2,389,644",0,0,0,0,0,0,
90036,Orange County Transportation Authority,Orange,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",739,0,"1,139,493",0,"6,050,962",0,"37,463",0,0,"27,519",0,"7,002,871",0,"19,122,433","329,117",0,0,"12,028",0,0,
40025,Chatham Area Transit Authority,Savannah,GA,Independent Public Agency or Authority of Transit Service,Full Reporter,79768,"Savannah, GA","309,466",62,"43,652","100,977",0,0,"426,880",0,0,0,"96,600","2,031,136","823,423",0,0,0,0,0,"26,345",0,0,
50001,"City of Appleton, dba: Valley Transit",Appleton,WI,"City, County or Local Government Unit or Department of Transportation",Full Reporter,2764,"Appleton, WI","230,967",47,"139,881","57,934",0,0,0,0,0,0,0,"840,466","27,135",0,0,0,0,0,0,0,0,
10055,"Connecticut Department of Transportation - CTTRANSIT New Haven Division, dba: CTTransit",Hartford,CT,State Government Unit or Department of Transportation,Full Reporter,62407,"New Haven, CT","561,456",99,"1,113,135",0,0,0,0,0,0,0,"10,656","4,475,546",0,0,0,0,0,0,"133,894",0,0,
46,"City of Wilsonville, dba: South Metro Area Regional Transit",Wilsonville,OR,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71317,"Portland, OR--WA","2,104,238",19,"25,167","24,966",0,"19,195",0,0,0,0,"213,262","220,468","343,027",0,"296,588",0,0,0,"41,274",0,0,
40017,"Lexington Transit Authority, dba: Lextran",Lexington,KY,Independent Public Agency or Authority of Transit Service,Full Reporter,49582,"Lexington-Fayette, KY","315,631",95,"334,672","200,206",0,"268,042",0,0,0,0,80,"1,263,676","75,883",0,"861,947",0,0,0,"31,463",0,0,
10001,"Rhode Island Public Transit Authority, dba: RIPTA",Providence,RI,Independent Public Agency or Authority of Transit Service,Full Reporter,72505,"Providence, RI--MA","1,285,806",286,"2,282,552","33,276",0,0,0,0,0,0,"40,597","12,568,624","396,162",0,0,0,0,0,"20,682",0,0,
60102,Concho Valley Transit District,San Angelo,TX,Independent Public Agency or Authority of Transit Service,Full Reporter,78553,"San Angelo, TX","99,982",35,"2,412","194,366",0,0,0,0,0,0,0,0,"2,002,082",0,0,0,0,0,0,0,0,
60041,"City of Arlington, dba: Arlington Transportation",Arlington,TX,"City, County or Local Government Unit or Department of Transportation",Full Reporter,22042,"Dallas--Fort Worth--Arlington, TX","5,732,354",106,"6,153","84,359",0,0,0,0,0,0,0,"98,759","152,616",0,0,0,0,0,0,0,0,
30111,"Washington County Transportation Authority, dba: Freedom Transit",Washington,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,69697,"Pittsburgh, PA","1,745,039",48,"55,152","172,951",0,0,0,0,0,0,0,"328,905","1,150,571",0,0,0,0,0,0,0,0,
40035,Central Florida Regional Transportation Authority,Orlando,FL,Independent Public Agency or Authority of Transit Service,Full Reporter,65863,"Orlando, FL","1,853,896",550,"1,736,508","1,148,925",0,"2,448,176",0,0,0,0,"10,456","6,592,688","9,743,229",0,"8,485,492",0,0,0,"159,635",0,0,
90033,"City of Tucson, dba: Sun Tran",Tucson,AZ,"City, County or Local Government Unit or Department of Transportation",Full Reporter,88732,"Tucson, AZ","875,441",265,0,"505,274",0,"1,129,105","1,205,076",0,0,"1,741,890","101,112","4,117,174","3,347,227",0,"3,818,116",0,0,"210,924","26,899",0,0,
70066,"Heart of Iowa Regional Transit Agency, dba: HIRTA",Urbandale,IA,Independent Public Agency or Authority of Transit Service,Full Reporter,2062,"Ames, IA","66,342",21,0,"64,591",0,0,0,0,0,0,0,0,"320,604",0,0,0,0,0,0,0,0,
99424,"City of Pasadena, dba: Pasadena Transit",Pasadena,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",33,0,"31,512",0,"258,854",0,0,0,0,0,0,"165,476",0,"880,599",0,0,0,0,0,0,
50026,"City of Moorhead, dba: Metropolitan Area Transit",Moorhead,MN,"City, County or Local Government Unit or Department of Transportation",Full Reporter,29089,"Fargo, ND--MN","216,214",11,"90,329","4,698",0,0,0,0,0,0,0,"454,432","72,777",0,0,0,0,0,0,0,0,
40222,"Wake County, dba: GoWake Access",Raleigh,NC,"City, County or Local Government Unit or Department of Transportation",Full Reporter,73261,"Raleigh, NC","1,106,646",38,0,"168,075",0,0,0,0,0,0,0,0,"1,876,409",0,0,0,0,0,0,0,0,
90164,Ventura County Transportation Commission,Camarillo,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,66673,"Oxnard--San Buenaventura (Ventura), CA","376,117",45,"268,248","35,911",0,0,"91,818",0,0,0,0,"1,813,277","470,666",0,0,0,0,0,0,0,0,
80005,"City of Colorado Springs, dba: Mountain Metropolitan Transit",Colorado Springs,CO,"City, County or Local Government Unit or Department of Transportation",Full Reporter,18856,"Colorado Springs, CO","632,494",95,"496,889","108,987",0,0,0,0,0,0,"112,671","2,491,790","1,116,999",0,0,0,0,0,"64,969",0,0,
5,"City of Everett, dba: EVERETT TRANSIT",Everett,WA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,80389,"Seattle--Tacoma, WA","3,544,011",42,"228,348","60,534",0,0,0,0,0,0,"705,874","1,077,585","375,431",0,0,0,0,0,"181,864",0,0,
20128,Suburban Transit Corporation,New Brunswick,NJ,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",34,"772,193",0,0,0,0,0,0,0,0,"2,921,910",0,0,0,0,0,0,0,0,0,
50025,Duluth Transit Authority,Duluth,MN,Independent Public Agency or Authority of Transit Service,Full Reporter,24850,"Duluth, MN--WI","119,411",61,0,"27,246",0,0,"382,264",0,0,0,"298,264","1,906,085","218,612",0,0,0,0,0,"80,410",0,0,
30011,"Altoona Metro Transit, dba: AMTRAN",Altoona,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,1792,"Altoona, PA","74,426",33,"5,240","7,274",0,"165,175",0,0,0,0,0,"27,442",777,0,"559,499",0,0,0,0,0,0,
60038,"Lafayette City-Parish Consolidated Government, dba: Lafayette Transit System",Lafayette,LA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,46045,"Lafayette, LA","227,316",19,"61,257","22,695",0,"111,847",0,0,0,0,0,"557,367","284,537",0,"718,926",0,0,0,0,0,0,
40037,"Board of County Commissioners, Palm Beach County, dba: Palm Tran, Inc.",West Palm Beach,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,56602,"Miami--Fort Lauderdale, FL","6,077,522",359,"1,828,524","956,927",0,0,0,0,"271,788",0,0,"7,704,684","8,707,837",0,0,0,"1,163,692",0,0,0,0,
90091,"City of Visalia  , dba: Visalia Transit",Visalia,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,90946,"Visalia, CA","160,578",38,0,0,0,"541,712",0,0,0,0,"464,627",0,0,0,"1,964,096",0,0,0,"198,079",0,0,
50118,"Northeast Illinois Regional Commuter Railroad Corporation, dba: Metra",Chicago,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,16264,"Chicago, IL--IN","8,671,746",889,"23,872,392",0,0,0,0,0,0,"62,373,926",0,"6,260,824",0,0,0,0,0,"5,265,954",0,0,0,
50521,Chicago Water Taxi (Wendella),Chicago,IL,Private-For-Profit Corporation,Full Reporter,16264,"Chicago, IL--IN","8,671,746",2,"1,174",0,0,0,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,
50119,"City of Detroit , dba: Detroit Department of Transportation",Detroit,MI,"City, County or Local Government Unit or Department of Transportation",Full Reporter,23824,"Detroit, MI","3,776,890",206,"2,066,738","139,256",0,0,0,0,0,0,"17,737","9,866,666",0,0,0,0,0,0,"25,256",0,0,
50146,Madison County Transit District,Pontoon Beach,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,77770,"St. Louis, MO--IL","2,156,323",117,0,"160,040",0,0,"704,914",0,0,0,0,"3,631,132","1,276,120",0,0,0,0,0,0,0,0,
90211,"Anaheim Transportation Network, dba: Anaheim Regional Transportation",Anaheim,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",47,0,0,0,"34,639",0,0,0,0,"1,781,838",0,0,0,"267,346",0,0,0,"1,312,342",0,0,
30112,DDOT - Progressive Transportation Services Administration,Washington,DC,State Government Unit or Department of Transportation,Full Reporter,92242,"Washington--Arlington, DC--VA--MD","5,174,759",61,"349,839",0,0,0,0,0,0,"1,572,969","1,040,748","1,238,295",0,0,0,0,0,"128,682","187,047",0,0,
90009,"San Mateo County Transit District, dba: SamTrans",San Carlos,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",312,"1,925,545","181,822",0,0,0,0,0,0,0,"10,416,552","1,768,379",0,0,0,0,0,0,0,0,
60009,"Laredo Transit Management, Inc., dba: El Metro",Laredo,TX,"City, County or Local Government Unit or Department of Transportation",Full Reporter,47854,"Laredo, TX","251,462",44,"195,189","54,946",0,"328,187",0,0,0,0,0,"582,235","329,934",0,"1,077,930",0,0,0,0,0,0,
30027,Central Pennsylvania Transportation Authority,York,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,97750,"York, PA","238,549",352,"83,863","888,378",0,"286,795",0,0,0,0,0,"431,363","11,926,776",0,"957,049",0,0,0,0,0,0,
24,Clark County Public Transportation Benefit Area Authority,Vancouver,WA,Independent Public Agency or Authority of Transit Service,Full Reporter,71317,"Portland, OR--WA","2,104,238",159,"944,563","29,543",0,0,0,0,0,0,0,"5,826,027","143,820",0,0,0,0,0,0,0,0,
40012,"City of Winston Salem, dba: Winston-Salem Transit Authority",Winston Salem,NC,Independent Public Agency or Authority of Transit Service,Full Reporter,96670,"Winston-Salem, NC","420,924",58,"398,545","163,453",0,0,0,0,0,0,0,"1,914,144","1,148,476",0,0,0,0,0,0,0,0,
10066,Green Mountain Transit Authority,Burlington,VT,Independent Public Agency or Authority of Transit Service,Full Reporter,11755,"Burlington, VT","118,032",134,"293,649","156,455",0,0,0,0,0,0,"45,570","1,862,420","3,021,995",0,0,0,0,0,"25,861",0,0,
90042,"City of Gardena, dba: GTrans",Gardena,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",30,0,"240,109",0,"185,437",0,0,0,0,"26,885",0,"847,555",0,"518,071",0,0,0,"11,572",0,0,
90079,"SunLine Transit Agency, dba: SunLine",Thousand Palms,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,41347,"Indio--Palm Desert--Palm Springs, CA","361,075",95,"7,928","11,870",0,"1,171,425",0,"75,398",0,0,"202,556","45,111","54,750",0,"4,013,219","604,557",0,0,"75,240",0,0,
41,Alaska Railroad Corporation,Anchorage,AK,State Government Unit or Department of Transportation,Full Reporter,2305,"Anchorage, AK","249,252",60,"863,824",0,0,0,0,0,0,0,0,"1,478,276",0,0,0,0,0,0,0,0,0,
40171,"Knoxville-Knox County Community Action Committee, dba: Knox County CAC Transit",Knoxville,TN,"City, County or Local Government Unit or Department of Transportation",Full Reporter,45640,"Knoxville, TN","597,257",30,0,"151,557",0,0,0,0,0,0,0,0,"1,198,155",0,0,0,0,0,0,0,0,
30057,Pennsylvania Department of Transportation,Harrisburg,PA,State Government Unit or Department of Transportation,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",20,0,0,0,0,0,0,0,"13,608,394",0,0,0,0,0,0,0,0,0,0,0,
40032,"County of Volusia, dba: VOTRAN",Daytona Beach,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,22612,"Daytona Beach--Palm Coast--Port Orange, FL","402,126",147,"607,462","322,545","14,219",0,0,0,0,0,0,"3,040,176","1,696,537","74,742",0,0,"74,742",0,0,0,0,
20206,"County of Nassau, dba: Nassau Inter County Express",Mineola,NY,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",319,"33,342","231,637",0,"2,237,326",0,0,0,0,0,"402,300","1,534,274",0,"9,053,512",0,0,0,0,0,0,
90022,"City of Norwalk , dba: Norwalk Transit System",Norwalk,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",31,0,"51,338",0,"277,485",0,0,0,0,"64,418",0,"178,751",0,"843,627",0,0,0,"29,880",0,0,
80285,Via Mobility Services,Boulder,CO,Private-Non-Profit Corporation,Full Reporter,9298,"Boulder, CO","120,828",55,0,"122,968",0,"3,106",0,0,0,0,"87,917",0,"1,290,954",0,"6,570",0,0,0,"37,952",0,0,
40129,"Charlotte County Government, dba: Charlotte County Transit Division",Port Charlotte,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71060,"Port Charlotte--North Port, FL","199,998",17,"19,241","25,376",0,0,0,0,0,0,0,"209,747","190,509",0,0,0,0,0,0,0,0,
70019,University of Iowa,Iowa City,IA,University,Full Reporter,41590,"Iowa City, IA","126,810",28,"166,023","2,268",0,0,0,0,0,0,0,"701,278","16,357",0,0,0,0,0,0,0,0,
20080,New Jersey Transit Corporation,Newark,NJ,Other Publicly-Owned or Privately Chartered Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449","3,289","35,585,247","1,805,901",0,"1,257,636",0,0,0,"380,816,628",0,"95,545,989","16,817,680",0,"6,142,381",0,"1,828,836","13,206,880",0,0,0,
20204,"Senior Citizens United Community Services of Camden County, Inc.",Audubon,NJ,Private-Non-Profit Corporation,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",47,156,"93,908",0,0,0,0,0,0,0,"141,659","595,104",0,0,0,0,0,0,0,0,
90225,"San Francisco Bay Area Water Emergency Transportation Authority, dba: San Francisco Bay Ferry",San Francisco,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",11,"3,609,188",0,0,0,0,0,0,0,0,"551,575",0,0,0,0,0,0,0,0,0,
10057,Norwalk Transit District,Norwalk,CT,Independent Public Agency or Authority of Transit Service,Full Reporter,10162,"Bridgeport--Stamford, CT--NY","916,408",57,"159,833","94,799",0,0,0,0,0,0,0,"707,747","547,851",0,0,0,0,0,0,0,0,
10105,Cape Cod Regional Transit Authority,Hyannis,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,5167,"Barnstable Town, MA","303,269",133,"151,836","205,202",0,0,"7,991",0,0,0,0,"1,205,915","2,080,677",0,0,0,0,0,0,0,0,
90027,"City of Fresno, dba: Fresno Area Express",Fresno,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,31843,"Fresno, CA","717,589",145,0,"160,447",0,"1,596,288",0,0,0,0,"46,369",0,"1,118,779",0,"5,360,039",0,0,0,"37,771",0,0,
30202,South Central Transit Authority,Lancaster,PA,Independent Public Agency or Authority of Transit Service,Full Reporter,47530,"Lancaster--Manheim, PA","394,530",163,0,"386,527",0,0,"616,752",0,0,0,0,"3,372,173","2,687,818",0,0,0,0,0,0,0,0,
20076,"Westchester County, dba: The Bee-Line System",White Plains,NY,"City, County or Local Government Unit or Department of Transportation",Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",366,"2,333,427","288,382",0,0,0,0,0,0,"21,490","7,571,675","2,981,008",0,0,0,0,0,"133,244",0,0,
90159,"Western Contra Costa Transit Authority, dba: WestCAT",Pinole,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,78904,"San Francisco--Oakland, CA","3,515,933",32,"310,204","22,083",0,0,0,0,0,0,0,"1,383,177","152,956",0,0,0,0,0,0,0,0,
40228,"Mecklenburg County , dba: Mecklenburg Transportation System",Charlotte,NC,"City, County or Local Government Unit or Department of Transportation",Full Reporter,15670,"Charlotte, NC--SC","1,379,873",88,0,"63,261",0,0,0,0,0,0,0,0,"416,229",0,0,0,0,0,0,0,0,
50017,Greater Dayton Regional Transit Authority,Dayton,OH,Independent Public Agency or Authority of Transit Service,Full Reporter,22528,"Dayton, OH","674,046",123,"837,796","304,876",0,0,0,0,0,"3,122,973",0,"4,373,360","1,871,394",0,0,0,0,"521,072",0,0,0,
40028,"Lee County Transit, dba: LeeTran",Fort Myers,FL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,13510,"Cape Coral, FL","599,242",91,"536,893","144,689","263,608",0,0,0,0,0,0,"3,108,869","902,491","1,081,397",0,0,"1,081,397",0,0,0,0,
50517,City of Maple Grove,Maple Grove,MN,"City, County or Local Government Unit or Department of Transportation",Full Reporter,57628,"Minneapolis--St. Paul, MN","2,914,866",9,391,"32,195",0,0,0,0,0,0,0,"3,494","297,737",0,0,0,0,0,0,0,0,
50211,Rides Mass Transit District,Harrisburg,IL,Independent Public Agency or Authority of Transit Service,Full Reporter,17,Illinois Non-UZA,"2,638,201",116,"156,938","272,608",0,0,"19,397",0,"30,290",0,0,"1,162,909","1,936,815",0,0,0,"175,795",0,0,0,0,
20169,"Trans-Bridge Lines, Inc.",Bethlehem,PA,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",16,0,0,0,0,"241,888",0,0,0,0,"1,269,214",0,0,0,0,0,0,0,0,0,
90045,Regional Transportation Commission of Southern Nevada,Las Vegas,NV,Independent Public Agency or Authority of Transit Service,Full Reporter,47995,"Las Vegas--Henderson--Paradise, NV","2,196,623",577,0,0,0,"8,167,000","575,211",0,0,0,0,"1,829,050",0,0,"30,644,718",0,0,0,0,0,0,
60010,"City of Lubbock, dba: CITIBUS",Lubbock,TX,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51877,"Lubbock, TX","272,280",85,"349,116","106,745",0,0,0,0,0,0,"35,741","1,327,830","801,170",0,0,0,0,0,"12,560",0,0,
10005,"Lowell Regional Transit Authority, dba: LRTA",Lowell,MA,Independent Public Agency or Authority of Transit Service,Full Reporter,9271,"Boston, MA--NH","4,382,009",78,"222,420","85,776",0,0,0,0,0,0,0,"1,095,509","628,901",0,0,0,0,0,0,0,0,
30075,Delaware Transit Corporation,Dover,DE,Independent Public Agency or Authority of Transit Service,Full Reporter,69076,"Philadelphia, PA--NJ--DE--MD","5,696,125",528,"1,757,611","42,657","1,399,118",0,0,0,0,0,"475,248","3,999,376","3,476,206","4,530,014",0,0,"4,530,014",0,"222,275",0,0,
40044,"City of Montgomery, dba: The M (Montgomery Area Transit System)",Montgomery,AL,"City, County or Local Government Unit or Department of Transportation",Full Reporter,58600,"Montgomery, AL","254,348",25,"34,947","161,008",0,0,0,0,0,0,0,"243,653","872,509",0,0,0,0,0,0,0,0,
60095,Golden Crescent Regional Planning Commission,Victoria,TX,"MPO, COG or Other Planning Agency",Full Reporter,90514,"Victoria, TX","65,986",35,"9,920","190,662",0,0,0,0,0,0,0,"18,439","1,307,999",0,0,0,0,0,0,0,0,
60130,Alamo Area Council of Governments,San Antonio,TX,"MPO, COG or Other Planning Agency",Full Reporter,61948,"New Braunfels, TX","100,736",45,0,"258,554",0,0,0,0,0,0,0,0,"2,059,180",0,0,0,0,0,0,0,0,
70006,"Bi-State Development Agency of the Missouri-Illinois Metropolitan District, dba: (St. Louis) Metro",Saint Louis,MO,Independent Public Agency or Authority of Transit Service,Full Reporter,77770,"St. Louis, MO--IL","2,156,323",465,0,"107,222",0,0,"3,459,806",0,0,"34,571,565","1,520,640","18,314,496","1,314,640",0,0,0,0,"5,663,216","452,553",0,0,
90024,"City of La Mirada , dba: La Mirada Transit",La Mirada,CA,"City, County or Local Government Unit or Department of Transportation",Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376",6,0,"9,678",0,"5,427",0,0,0,0,0,0,"54,706",0,"25,893",0,0,0,0,0,0,
20175,Private Transportation Corporation,Brooklyn,NY,Private-For-Profit Corporation,Full Reporter,63217,"New York--Jersey City--Newark, NY--NJ","19,426,449",6,0,0,0,0,"48,505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,
20010,"Dutchess County, dba: Dutchess County Public Transit",Poughkeepsie,NY,"City, County or Local Government Unit or Department of Transportation",Full Reporter,71803,"Poughkeepsie--Newburgh, NY","314,766",47,"261,092",0,0,0,0,0,0,0,0,"2,577,730",0,0,0,0,0,0,0,0,0,
60048,"Capital Metropolitan Transportation Authority, dba: Capital Metro",Austin,TX,Independent Public Agency or Authority of Transit Service,Full Reporter,4384,"Austin, TX","1,809,888",629,"4,531,984","596,741",0,0,0,0,0,0,"442,421","19,025,782","5,805,522",0,0,0,0,0,"190,575",0,0,
30002,The Tri-State Transit Authority,Huntington,WV,Independent Public Agency or Authority of Transit Service,Full Reporter,40753,"Huntington, WV--KY--OH","200,157",33,"174,923","46,828",0,0,0,0,0,0,0,"896,969","347,839",0,0,0,0,0,0,0,0,
60022,Capital Area Transit System,Baton Rouge,LA,Independent Public Agency or Authority of Transit Service,Full Reporter,5680,"Baton Rouge, LA","631,326",66,"697,395","93,634",0,0,0,0,0,0,914,"2,419,188","659,414",0,0,0,0,0,"77,811",0,0,
90154,"Los Angeles County Metropolitan Transportation Authority , dba: Metro",Los Angeles,CA,Independent Public Agency or Authority of Transit Service,Full Reporter,51445,"Los Angeles--Long Beach--Anaheim, CA","12,237,376","2,509",0,"977,648",0,"26,998,561",0,0,0,"187,734,358","3,635,843",0,"16,831,980",0,"66,567,481",0,0,"19,762,034","2,709,198",0,0,
