NTD ID,Agency,Reporter Type,Organization Type,City,State,Agency VOMS,Mode,Type Of Service,Mode VOMS,UACE Code,UZA Name,Primary UZA Area Sq Miles,Primary  UZA Population,Service Area Sq Miles,Service Area Population,Questionable Data,Time Period,Time Service Begins,Time Service Ends,Actual Vehicle/Passenger Car Miles,Actual Vehicle/Passenger Car Revenue Miles,Actual Vehicle/ Passenger Deadhead Miles,Scheduled Vehicle/Passenger Car Revenue Miles,Actual Vehicles/ Passenger Car Hours,Actual Vehicle/Passenger Car Revenue Hours,Actual Vehicle/Passenger Car Deadhead Hours,Charter Service Hours,School Bus Hours,Trains In Operation,Train Miles,Train Revenue Miles,Train Deadhead Miles,Train Hours,Train Revenue Hours,Train Deadhead Hours,Unlinked Passenger Trips (UPT),ADA UPT,Sponsored Service UPT,Passenger Miles Traveled,Directional Route Miles,Days Of Service Operated,Days Not Operated - Strikes,Days Not Operated - Emergencies,Average Revenue Speed,Average Passenger Trip Length (APTL),Passengers per Vehicle Revenue Hour
91007,Fresno County Rural Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,Fresno,CA,65,MB,PT,13,,,,,,,,Annual Total,,,0,"347,522",0,0,0,"17,080",0,,,0,0,0,,0,0,,"33,307",,,0,0,,,,20.3467,,1.9501
91007,Fresno County Rural Transit Agency,Rural Reporter,Independent Public Agency or Authority of Transit Service,Fresno,CA,65,DR,PT,52,,,,,,,,Annual Total,,,0,"303,218",0,0,0,"36,785",0,,,0,0,0,,0,0,,"113,111",,0,0,0,,,,8.243,,3.0749
91008,Modoc Transportation Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Alturas,CA,3,DR,PT,2,,,,,,,,Annual Total,,,0,"27,544",0,0,0,"4,033",0,,,0,0,0,,0,0,,"7,407",,0,0,0,,,,6.8297,,1.8366
91008,Modoc Transportation Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Alturas,CA,3,MB,PT,1,,,,,,,,Annual Total,,,0,"76,466",0,0,0,"2,032",0,,,0,0,0,,0,0,,"1,404",,,0,0,,,,37.6309,,0.6909
91009,San Benito County LTA,Rural Reporter,Independent Public Agency or Authority of Transit Service,Hollister,CA,10,DR,PT,5,,,,,,,,Annual Total,,,0,"209,851",0,0,0,"17,082",0,,,0,0,0,,0,0,,"33,729",,0,0,0,,,,12.2849,,1.9745
91009,San Benito County LTA,Rural Reporter,Independent Public Agency or Authority of Transit Service,Hollister,CA,10,CB,PT,3,,,,,,,,Annual Total,,,0,"168,753",0,0,0,"7,111",0,,,0,0,0,,0,0,,"14,615",,,0,0,,,,23.7313,,2.0553
91009,San Benito County LTA,Rural Reporter,Independent Public Agency or Authority of Transit Service,Hollister,CA,10,MB,PT,2,,,,,,,,Annual Total,,,0,"14,819",0,0,0,"1,261",0,,,0,0,0,,0,0,,"4,982",,,0,0,,,,11.7518,,3.9508
91010,City of Cottonwood,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cottonwood,AZ,9,MB,DO,6,,,,,,,,Annual Total,,,0,"325,978",0,0,0,"14,399",0,,,0,0,0,,0,0,,"107,994",,,0,0,,,,22.6389,,7.5001
91010,City of Cottonwood,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Cottonwood,AZ,9,DR,DO,3,,,,,,,,Annual Total,,,0,"57,632",0,0,0,"6,871",0,,,0,0,0,,0,0,,"11,473",,0,0,0,,,,8.3877,,1.6698
91012,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Rural Reporter,Independent Public Agency or Authority of Transit Service,Big Bear Lake,CA,29,CB,DO,4,,,,,,,,Annual Total,,,0,"83,733",0,0,0,"3,891",0,,,0,0,0,,0,0,,"9,032",,,0,0,,,,21.5197,,2.3213
91012,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Rural Reporter,Independent Public Agency or Authority of Transit Service,Big Bear Lake,CA,29,DR,DO,8,,,,,,,,Annual Total,,,0,"101,401",0,0,0,"8,316",0,,,0,0,0,,0,0,,"12,232",,0,0,0,,,,12.1935,,1.4709
91012,"Mountain Area Regional Transit Authority, dba: Mountain Transit",Rural Reporter,Independent Public Agency or Authority of Transit Service,Big Bear Lake,CA,29,MB,DO,17,,,,,,,,Annual Total,,,0,"478,418",0,0,0,"31,643",0,,,0,0,0,,0,0,,"570,349",,,0,0,,,,15.1192,,18.0245
91014,"City of Rio Vista, dba: Rio Vista Delta Breeze",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Rio Vista,CA,2,MB,PT,1,,,,,,,,Annual Total,,,0,"37,140",0,0,0,"1,868",0,,,0,0,0,,0,0,,"1,625",,,0,0,,,,19.8822,,0.8699
91014,"City of Rio Vista, dba: Rio Vista Delta Breeze",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Rio Vista,CA,2,DR,PT,1,,,,,,,,Annual Total,,,0,"6,845",0,0,0,"1,662",0,,,0,0,0,,0,0,,"2,154",,0,0,0,,,,4.1185,,1.296
91016,"Helping Hands Agency, Inc.",Rural Reporter,Private-Non-Profit Corporation,Page,AZ,4,MB,DO,4,,,,,,,,Annual Total,,,0,"246,634",0,0,0,"10,104",0,,,0,0,0,,0,0,,"16,381",,,0,0,,,,24.4095,,1.6212
91018,City of Arcata,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Arcata,CA,2,MB,DO,2,,,,,,,,Annual Total,,,0,"68,599",0,0,0,"5,681",0,,,0,0,0,,0,0,,"55,422",,,0,0,,,,12.0752,,9.7557
91020,"City of Needles, dba: Needles Area Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Needles,CA,1,MB,PT,1,,,,,,,,Annual Total,,,0,"50,276",0,0,0,"3,446",0,,,0,0,0,,0,0,,"16,380",,,0,0,,,,14.5897,,4.7533
91022,Lincoln County Transportation,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Pioche,NV,3,DR,DO,3,,,,,,,,Annual Total,,,0,"32,862",0,0,0,"1,571",0,,,0,0,0,,0,0,,"1,505",,0,0,0,,,,20.9179,,0.958
91023,"Humboldt County, dba: Senior Citizens of Humboldt County, Inc",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Winnemucca,NV,4,DR,DO,4,,,,,,,,Annual Total,,,0,"31,849",0,0,0,"2,267",0,,,0,0,0,,0,0,,"5,410",,478,0,0,,,,14.049,,2.3864
91027,City of Arvin,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Arvin,CA,4,MB,DO,3,,,,,,,,Annual Total,,,0,"120,369",0,0,0,"5,434",0,,,0,0,0,,0,0,,"53,653",,,0,0,,,,22.1511,,9.8736
91027,City of Arvin,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Arvin,CA,4,DR,DO,1,,,,,,,,Annual Total,,,0,"10,668",0,0,0,"1,984",0,,,0,0,0,,0,0,,"4,390",,0,0,0,,,,5.377,,2.2127
91028,City of Solvang,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Solvang,CA,5,DR,PT,2,,,,,,,,Annual Total,,,0,"15,344",0,0,0,"2,538",0,,,0,0,0,,0,0,,"2,339",,0,0,0,,,,6.0457,,0.9216
91028,City of Solvang,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Solvang,CA,5,MB,PT,3,,,,,,,,Annual Total,,,0,"169,890",0,0,0,"10,028",0,,,0,0,0,,0,0,,"36,604",,,0,0,,,,16.9416,,3.6502
91029,Nye County Senior Nutrition,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Tonopah,NV,9,DR,DO,9,,,,,"3,484","27,335",,Annual Total,,,0,"78,554",0,0,0,"2,737",0,,,0,0,0,,0,0,,"5,343",,0,0,0,,,,28.7008,,1.9521
91032,City of Auburn,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Auburn,CA,6,MB,DO,2,,,,,,,,Annual Total,,,0,"42,273",0,0,0,"2,957",0,,,0,0,0,,0,0,,"13,841",,,0,0,,,,14.2959,,4.6808
91032,City of Auburn,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Auburn,CA,6,DR,DO,4,,,,,,,,Annual Total,,,0,"44,204",0,0,0,"6,603",0,,,0,0,0,,0,0,,"7,656",,0,0,0,,,,6.6945,,1.1595
91035,Trinity County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Weaverville,CA,4,MB,DO,4,,,,,,,,Annual Total,,,0,"116,976",0,0,0,"3,680",0,,,0,0,0,,0,0,,"6,132",,,0,0,,,,31.787,,1.6663
91036,Humboldt Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Eureka,CA,14,MB,DO,5,,,,,,,,Annual Total,,,0,"223,172",0,0,0,"6,211",0,,,0,0,0,,0,0,,"22,358",,,0,0,,,,35.9317,,3.5997
91036,Humboldt Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Eureka,CA,14,CB,DO,9,,,,,,,,Annual Total,,,0,"612,280",0,0,0,"29,003",0,,,0,0,0,,0,0,,"214,703",,,0,0,,,,21.1109,,7.4028
91037,"City of Bullhead, dba: Bullhead Area Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Bullhead City,AZ,10,DR,DO,3,"11,431","Bullhead City, AZ--NV",35.39,"54,396",,,,Annual Total,,,0,"83,766",0,0,0,"4,602",0,,,0,0,0,,0,0,,"9,476",,0,0,0,,,,18.2021,,2.0591
91037,"City of Bullhead, dba: Bullhead Area Transit System",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Bullhead City,AZ,10,MB,DO,7,"11,431","Bullhead City, AZ--NV",35.39,"54,396",,,,Annual Total,,,0,"219,559",0,0,0,"14,488",0,,,0,0,0,,0,0,,"102,199",,,0,0,,,,15.1545,,7.054
91038,Sierra County Transportation Commission,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Downieville,CA,4,DR,PT,4,,,,,,,,Annual Total,,,0,"72,077",0,0,0,"3,309",0,,,0,0,0,,0,0,,"2,972",,0,0,0,,,,21.7821,,0.8982
91041,City of Dixon,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Dixon,CA,10,DR,DO,10,,,,,,,,Annual Total,,,0,"67,495",0,0,0,"8,694",0,,,0,0,0,,0,0,,"27,732",,0,0,0,,,,7.7634,,3.1898
91043,City of Guadalupe,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Guadalupe,CA,3,MB,PT,2,,,,,,,,Annual Total,,,0,"98,015",0,0,0,"5,944",0,,,0,0,0,,0,0,,"48,028",,,0,0,,,,16.4897,,8.0801
91043,City of Guadalupe,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Guadalupe,CA,3,DR,PT,1,,,,,,,,Annual Total,,,0,"10,314",0,0,0,466,0,,,0,0,0,,0,0,,"1,114",,0,0,0,,,,22.133,,2.3906
91045,COTA,Rural Reporter,State Government Unit or Department of Transportation,Saipan,MP,8,DR,DO,8,,,,,,,,Annual Total,,,0,"327,650",0,0,0,"13,820",0,,,0,0,0,,0,0,,"19,626",,"19,405",0,0,,,,23.7084,,1.4201
91047,Mendocino Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Ukiah,CA,26,MB,DO,20,,,,,,,,Annual Total,,,0,"463,682",0,0,0,"23,481",0,,,0,0,0,,0,0,,"83,286",,,0,0,,,,19.7471,,3.547
91047,Mendocino Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Ukiah,CA,26,DR,DO,6,,,,,,,,Annual Total,,,0,"65,315",0,0,0,"8,570",0,,,0,0,0,,0,0,,"18,636",,0,0,0,,,,7.6214,,2.1746
91048,"County of Siskiyou, dba: Siskiyou County Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Yreka,CA,5,MB,DO,5,,,,,,,,Annual Total,,,0,"226,372",0,0,0,"10,279",0,,,0,0,0,,0,0,,"27,970",,,0,0,,,,22.0228,,2.7211
91052,City of Douglas,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Douglas,AZ,7,MB,DO,5,,,,,,,,Annual Total,,,0,"208,163",0,0,0,"11,133",0,,,0,0,0,,0,0,,"34,787",,,0,0,,,,18.6978,,3.1247
91052,City of Douglas,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Douglas,AZ,7,DR,DO,2,,,,,,,,Annual Total,,,0,"12,371",0,0,0,"1,465",0,,,0,0,0,,0,0,,"2,727",,0,0,0,,,,8.4444,,1.8614
91053,Lake Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Lower Lake,CA,26,DR,PT,5,,,,,,,,Annual Total,,,0,"107,936",0,0,0,"4,628",0,,,0,0,0,,0,0,,"5,034",,0,0,0,,,,23.3224,,1.0877
91053,Lake Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Lower Lake,CA,26,MB,PT,21,,,,,,,,Annual Total,,,0,"636,590",0,0,0,"28,269",0,,,0,0,0,,0,0,,"144,054",,,0,0,,,,22.519,,5.0958
91055,Tulare County Area Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Visalia,CA,24,DR,PT,5,,,,,,,,Annual Total,,,0,"33,481",0,0,0,"1,826",0,,,0,0,0,,0,0,,"2,637",,0,0,0,,,,18.3357,,1.4441
91055,Tulare County Area Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Visalia,CA,24,MB,PT,19,,,,,,,,Annual Total,,,0,"948,839",0,0,0,"34,140",0,,,0,0,0,,0,0,,"165,490",,,0,0,,,,27.7926,,4.8474
91057,Tuolumne County Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Sonora,CA,12,DR,PT,8,,,,,,,,Annual Total,,,0,"169,446",0,0,0,"12,487",0,,,0,0,0,,0,0,,"32,189",,0,0,0,,,,13.5698,,2.5778
91057,Tuolumne County Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Sonora,CA,12,MB,PT,4,,,,,,,,Annual Total,,,0,"83,834",0,0,0,"6,074",0,,,0,0,0,,0,0,,"31,846",,,0,0,,,,13.8021,,5.243
91058,City of Ojai,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Ojai,CA,2,MB,DO,2,,,,,,,,Annual Total,,,0,"62,878",0,0,0,"4,649",0,,,0,0,0,,0,0,,"37,070",,,0,0,,,,13.5251,,7.9738
91059,Kern Regional Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bakersfield,CA,40,DR,PT,16,,,,,,,,Annual Total,,,0,"264,953",0,0,0,"28,928",0,,,0,0,0,,0,0,,"64,918",,0,0,0,,,,9.1591,,2.2441
91059,Kern Regional Transit,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bakersfield,CA,40,MB,PT,24,,,,,,,,Annual Total,,,0,"1,787,643",0,0,0,"47,102",0,,,0,0,0,,0,0,,"133,988",,,0,0,,,,37.9526,,2.8446
91061,Elko County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Elko,NV,10,DR,DO,10,,,,,20,"5,843",,Annual Total,,,0,"138,004",0,0,0,"9,851",0,,,0,0,0,,0,0,,"26,977",,"18,731",0,0,,,,14.0091,,2.7385
91062,Eastern Sierra Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bishop,CA,37,MB,DO,24,,,,,,,,Annual Total,,,0,"617,142",0,0,0,"33,755",0,,,0,0,0,,0,0,,"722,783",,,0,0,,,,18.283,,21.4126
91062,Eastern Sierra Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bishop,CA,37,DR,DO,8,,,,,,,,Annual Total,,,0,"148,213",0,0,0,"16,210",0,,,0,0,0,,0,0,,"42,871",,0,0,0,,,,9.1433,,2.6447
91062,Eastern Sierra Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Bishop,CA,37,CB,DO,5,,,,,,,,Annual Total,,,0,"113,971",0,0,0,"2,830",0,,,0,0,0,,0,0,,"7,288",,,0,0,,,,40.2724,,2.5753
91064,Douglas Area Rural Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Minden,NV,20,MB,DO,10,,,,,,,,Annual Total,,,0,"25,398",0,0,0,"1,889",0,,,0,0,0,,0,0,,"2,117",,,0,0,,,,13.4452,,1.1207
91064,Douglas Area Rural Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Minden,NV,20,DR,DO,10,,,,,,,,Annual Total,,,0,"150,523",0,0,0,"9,643",0,,,0,0,0,,0,0,,"13,336",,"1,146",0,0,,,,15.6096,,1.383
91066,City of Taft,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Taft,CA,3,DR,DO,3,,,,,,,,Annual Total,,,0,"55,693",0,0,0,"5,609",0,,,0,0,0,,0,0,,"22,025",,"1,810",0,0,,,,9.9292,,3.9267
91069,"Town of Miami , dba: Cobre Valley Community Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Miami,AZ,5,DR,DO,2,,,,,,,,Annual Total,,,0,"12,356",0,0,0,"2,008",0,,,0,0,0,,0,0,,"2,963",,0,0,0,,,,6.1534,,1.4756
91069,"Town of Miami , dba: Cobre Valley Community Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Miami,AZ,5,MB,DO,3,,,,,,,,Annual Total,,,0,"62,001",0,0,0,"5,714",0,,,0,0,0,,0,0,,"5,921",,,0,0,,,,10.8507,,1.0362
91070,Yosemite Area Regional Transportation System,Rural Reporter,Independent Public Agency or Authority of Transit Service,Merced,CA,10,MB,PT,10,,,,,,,,Annual Total,,,0,"560,549",0,0,0,"19,791",0,,,0,0,0,,0,0,,"70,980",,,0,0,,,,28.3234,,3.5865
91071,City of Chowchilla,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Chowchilla,CA,2,DR,DO,2,,,,,,,,Annual Total,,,0,"18,331",0,0,0,"1,965",0,,,0,0,0,,0,0,,"11,697",,0,0,0,,,,9.3288,,5.9527
91072,SNTC-Laughlin,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,12,MB,DO,5,"11,431","Bullhead City, AZ--NV",35.39,"54,396",,,,Annual Total,,,0,"246,655",0,0,0,"13,680",0,,,0,0,0,,0,0,,"188,463",,,0,0,,,,18.0303,,13.7765
91072,SNTC-Laughlin,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,12,CB,DO,2,"11,431","Bullhead City, AZ--NV",35.39,"54,396",,,,Annual Total,,,0,"74,705",0,0,0,"3,031",0,,,0,0,0,,0,0,,"7,149",,,0,0,,,,24.647,,2.3586
91072,SNTC-Laughlin,Rural Reporter,Private-Non-Profit Corporation,Laughlin,NV,12,DR,DO,5,"11,431","Bullhead City, AZ--NV",35.39,"54,396",,,,Annual Total,,,0,"46,707",0,0,0,"2,657",0,,,0,0,0,,0,0,,"6,445",,0,0,0,,,,17.5788,,2.4257
91074,City of Tehachapi,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Tehachapi,CA,2,DR,PT,2,,,,,,,,Annual Total,,,0,"11,128",0,0,0,"2,084",0,,,0,0,0,,0,0,,"3,351",,0,0,0,,,,5.3397,,1.608
91075,"City of Kingman, dba: Kingman Area Regional Transit",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Kingman,AZ,5,MB,DO,5,,,,,,,,Annual Total,,,0,"190,707",0,0,0,"14,504",0,,,0,0,0,,0,0,,"77,708",,,0,0,,,,13.1486,,5.3577
91078,City of Escalon,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Escalon,CA,2,DR,PT,1,,,,,,,,Annual Total,,,0,"1,388",0,0,0,92,0,,,0,0,0,,0,0,,825,,0,0,0,,,,15.087,,8.9674
91078,City of Escalon,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Escalon,CA,2,MB,PT,1,,,,,,,,Annual Total,,,0,"18,696",0,0,0,771,0,,,0,0,0,,0,0,,976,,,0,0,,,,24.249,,1.2659
91080,"County of Hawaii Mass Transit Agency, dba: County of Hawai'i Mass Transit Agency",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hilo,HI,77,DR,TX,7,,,,,,,,Annual Total,,,0,"168,808",0,0,0,"9,742",0,,,0,0,0,,0,0,,"49,462",,0,0,0,,,,17.3279,,5.0772
91080,"County of Hawaii Mass Transit Agency, dba: County of Hawai'i Mass Transit Agency",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hilo,HI,77,DR,PT,10,,,,,,,,Annual Total,,,0,"305,422",0,0,0,"20,906",0,,,0,0,0,,0,0,,"61,683",,"58,955",0,0,,,,14.6093,,2.9505
91080,"County of Hawaii Mass Transit Agency, dba: County of Hawai'i Mass Transit Agency",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hilo,HI,77,VP,PT,18,,,,,,,,Annual Total,,,0,"29,808",0,0,0,659,0,,,0,0,0,,0,0,,"6,532",,,0,0,,,,45.2322,,9.912
91080,"County of Hawaii Mass Transit Agency, dba: County of Hawai'i Mass Transit Agency",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hilo,HI,77,MB,PT,15,,,,,,,,Annual Total,,,0,"1,019,835",0,0,0,"53,102",0,,,0,0,0,,0,0,,"216,275",,,0,0,,,,19.2052,,4.0728
91080,"County of Hawaii Mass Transit Agency, dba: County of Hawai'i Mass Transit Agency",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Hilo,HI,77,CB,PT,27,,,,,,,,Annual Total,,,0,"1,345,237",0,0,0,"51,076",0,,,0,0,0,,0,0,,"256,525",,,0,0,,,,26.3379,,5.0224
91082,Mariposa County Transit,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Mariposa,CA,8,DR,DO,8,,,,,,,,Annual Total,,,0,"117,623",0,0,0,"3,577",0,,,0,0,0,,0,0,,"8,111",,"1,904",0,0,,,,32.8831,,2.2675
91088,Glenn Transit Service,Rural Reporter,Independent Public Agency or Authority of Transit Service,Willows,CA,4,MB,PT,2,,,,,,,,Annual Total,,,0,"125,393",0,0,0,"4,817",0,,,0,0,0,,0,0,,"17,536",,,0,0,,,,26.0313,,3.6404
91088,Glenn Transit Service,Rural Reporter,Independent Public Agency or Authority of Transit Service,Willows,CA,4,DR,PT,2,,,,,,,,Annual Total,,,0,"3,270",0,0,0,586,0,,,0,0,0,,0,0,,"1,674",,0,0,0,,,,5.5802,,2.8567
91089,Tehama County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Gerber,CA,14,MB,PT,7,,,,,,,,Annual Total,,,0,"408,870",0,0,0,"18,700",0,,,0,0,0,,0,0,,"84,071",,,0,0,,,,21.8647,,4.4958
91089,Tehama County,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Gerber,CA,14,DR,PT,7,,,,,,,,Annual Total,,,0,"164,673",0,0,0,"6,390",0,,,0,0,0,,0,0,,"12,021",,0,0,0,,,,25.7704,,1.8812
91090,Morongo Basin Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Joshua Tree,CA,13,CB,DO,2,,,,,,,,Annual Total,,,0,"81,266",0,0,0,"2,677",0,,,0,0,0,,0,0,,"8,913",,,0,0,,,,30.3571,,3.3295
91090,Morongo Basin Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Joshua Tree,CA,13,MB,DO,7,,,,,,,,Annual Total,,,0,"470,848",0,0,0,"22,696",0,,,0,0,0,,0,0,,"126,544",,,0,0,,,,20.7459,,5.5756
91090,Morongo Basin Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Joshua Tree,CA,13,DR,DO,4,,,,,,,,Annual Total,,,0,"72,204",0,0,0,"6,245",0,,,0,0,0,,0,0,,"12,783",,0,0,0,,,,11.5619,,2.0469
91092,Tahoe Transportation District,Full Reporter,Independent Public Agency or Authority of Transit Service,Stateline,NV,13,MB,DO,7,"99,999","Lake Tahoe, CA-NV",37,"210,000",73,"150,242",,Annual Total,,,"222,211","208,928","13,283","228,842","18,928","17,209","1,719",0,0,0,0,0,,0,0,,"237,878",,,"692,225",0,,,,12.1406,2.91,13.8229
91092,Tahoe Transportation District,Full Reporter,Independent Public Agency or Authority of Transit Service,Stateline,NV,13,DR,DO,3,"99,999","Lake Tahoe, CA-NV",37,"210,000",73,"150,242",,Annual Total,,,"64,748","58,987","5,761",0,"5,305","4,906",399,0,0,0,0,0,,0,0,,"8,959","5,865",0,"45,098",0,,,,12.0234,5.0338,1.8261
91092,Tahoe Transportation District,Full Reporter,Independent Public Agency or Authority of Transit Service,Stateline,NV,13,CB,DO,3,"99,999","Lake Tahoe, CA-NV",37,"210,000",73,"150,242",,Annual Total,,,"178,681","155,906","22,775","159,276","7,194","6,179","1,015",0,0,0,0,0,,0,0,,"22,739",,,"316,118",0,,,,25.2316,13.902,3.68
91093,"City of Eureka , dba: Eureka Transit Service",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eureka,CA,9,MB,PT,4,,,,,,,,Annual Total,,,0,"124,430",0,0,0,"11,574",0,,,0,0,0,,0,0,,"106,390",,,0,0,,,,10.7508,,9.1922
91093,"City of Eureka , dba: Eureka Transit Service",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Eureka,CA,9,DR,PT,5,,,,,,,,Annual Total,,,0,"85,034",0,0,0,"6,910",0,,,0,0,0,,0,0,,"15,134",,0,0,0,,,,12.3059,,2.1902
91095,Nevada County Transit Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Nevada City,CA,17,DR,PT,10,,,,,,,,Annual Total,,,0,"103,930",0,0,0,"8,505",0,,,0,0,0,,0,0,,"18,057",,0,0,0,,,,12.2199,,2.1231
91095,Nevada County Transit Services,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Nevada City,CA,17,MB,DO,7,,,,,,,,Annual Total,,,0,"322,267",0,0,0,"17,926",0,,,0,0,0,,0,0,,"99,321",,,0,0,,,,17.9776,,5.5406
91096,"City of Coolidge, dba: Cotton Express",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Coolidge,AZ,8,MB,DO,6,,,,,,,,Annual Total,,,0,"185,561",0,0,0,"12,420",0,,,0,0,0,,0,0,,"18,748",,,0,0,,,,14.9405,,1.5095
91096,"City of Coolidge, dba: Cotton Express",Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Coolidge,AZ,8,DR,DO,2,,,,,,,,Annual Total,,,0,"17,798",0,0,0,"1,976",0,,,0,0,0,,0,0,,"6,195",,0,0,0,,,,9.0071,,3.1351
91097,Redwood Coast Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Crescent City,CA,6,DR,PT,1,,,,,,,,Annual Total,,,0,"14,836",0,0,0,"1,553",0,,,0,0,0,,0,0,,"3,595",,0,0,0,,,,9.5531,,2.3149
91097,Redwood Coast Transit Authority,Rural Reporter,Independent Public Agency or Authority of Transit Service,Crescent City,CA,6,MB,PT,5,,,,,,,,Annual Total,,,0,"254,532",0,0,0,"11,295",0,,,0,0,0,,0,0,,"43,477",,,0,0,,,,22.5349,,3.8492
91098,Lassen Transit Service Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Susanville,CA,5,MB,PT,2,,,,,,,,Annual Total,,,0,"74,554",0,0,0,"4,775",0,,,0,0,0,,0,0,,"36,897",,,0,0,,,,15.6134,,7.7271
91098,Lassen Transit Service Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Susanville,CA,5,CB,PT,2,,,,,,,,Annual Total,,,0,"129,807",0,0,0,"3,584",0,,,0,0,0,,0,0,,"9,352",,,0,0,,,,36.2185,,2.6094
91098,Lassen Transit Service Agency,Rural Reporter,"City, County or Local Government Unit or Department of Transportation",Susanville,CA,5,DR,PT,1,,,,,,,,Annual Total,,,0,"11,777",0,0,0,613,0,,,0,0,0,,0,0,,"11,981",,0,0,0,,,,19.2121,,19.5449
